Friendly,F,30/06/1912,Great Britain,Hungary,7,0
Friendly,F,30/06/1912,Netherlands,Austria,3,1
Friendly,F,01/07/1912,Sweden,Italy,0,1
Friendly,F,01/07/1912,Germany,Russia,16,0
Friendly,F,01/07/1912,Austria,Norway,1,0
Friendly,F,02/07/1912,Denmark,Netherlands,4,1
Friendly,F,02/07/1912,Great Britain,Finland,4,0
Friendly,F,03/07/1912,Norway,Russia,2,1
Friendly,F,03/07/1912,Hungary,Germany,3,1
Friendly,F,03/07/1912,Austria,Italy,5,1
Friendly,F,04/07/1912,Great Britain,Denmark,4,2
Friendly,F,04/07/1912,Netherlands,Finland,9,0
Friendly,F,05/07/1912,Hungary,Austria,3,0
Friendly,F,12/07/1912,Russia,Hungary,0,9
Friendly,F,14/07/1912,Russia,Hungary,0,12
Friendly,F,15/08/1912,Uruguay,Argentina,2,0
Friendly,F,25/08/1912,Uruguay,Argentina,3,0
Friendly,F,22/09/1912,Argentina,Uruguay,0,1
Friendly,F,06/10/1912,Denmark,Germany,3,1
Friendly,F,06/10/1912,Argentina,Uruguay,3,3
Friendly,F,03/11/1912,Hungary,Austria,4,0
Friendly,F,03/11/1912,Sweden,Norway,4,2
Friendly,F,17/11/1912,Germany,Netherlands,2,3
Friendly,F,01/12/1912,Uruguay,Argentina,1,3
Friendly,F,22/12/1912,Italy,Austria,1,3
Friendly,F,12/01/1913,France,Italy,1,0
Friendly,F,18/01/1913,Ireland,Wales,0,1
Friendly,F,01/02/1913,Philippines,China,0,1
Friendly,F,04/02/1913,Philippines,China,2,1
Friendly,F,15/02/1913,Ireland,England,2,1
Friendly,F,16/02/1913,Belgium,France,3,0
Friendly,F,03/03/1913,Wales,Scotland,0,0
Friendly,F,09/03/1913,Belgium,Netherlands,3,3
Friendly,F,09/03/1913,Switzerland,France,1,4
Friendly,F,15/03/1913,Ireland,Scotland,1,2
Friendly,F,17/03/1913,England,Wales,4,3
Friendly,F,05/04/1913,England,Scotland,1,0
Friendly,F,20/04/1913,Netherlands,Belgium,2,4
Friendly,F,20/04/1913,France,Luxembourg,8,0
Friendly,F,27/04/1913,Hungary,Austria,4,1
Friendly,F,27/04/1913,Argentina,Uruguay,0,0
Friendly,F,01/05/1913,Italy,Belgium,1,0
Friendly,F,04/05/1913,Switzerland,Belgium,1,2
Friendly,F,04/05/1913,Russia,Sweden,1,4
Friendly,F,18/05/1913,Hungary,Sweden,2,0
Friendly,F,18/05/1913,Germany,Switzerland,1,2
